,is_video,likes,video_duration,video_view_count,title,url,mediacount,caption,date_utc,comments
2574037860695767397,True,757,54.266,5565.0,,https://www.instagram.com/p/CO40cvlLXll/,1,"¿Sabías que la Universidad de Salamanca cuenta con el primer Colegio Mayor universitario? Fundado en el Siglo XV por el Arzobispo de Sevilla Diego de Anaya y Maldonado, el Colegio Mayor San Bartolomé (@cm_sanbartolome) está considerado el primer colegio universitario. 

Por su gran trascendencia, supuso el punto de partida del auge colegial del S. XVI. Los estatutos del colegio de San Bartolomé sirvieron de modelo para la fundación de los Colegios Mayores. En esa época, sus bases dotaron únicamente a otros cinco centros de este título, tres de los cuáles se encuentran en Salamanca: el de Cuenca, el de Oviedo y el de Fonseca.
_________________________________

La serie #SecretosDeLaUSAL muestra algunos de los aspectos menos conocidos sobre la historia, tradiciones y vida académica de nuestra universidad.",2021-05-15 09:01:10,5
2589982813032781944,True,768,37.833,5025.0,,https://www.instagram.com/p/CPxd6VpL5h4/,1,"¿Sabías que la Biblioteca General Histórica de la Universidad de Salamanca alberga entres sus fondos libros redondos? El catedrático de matemáticas Diego Torres Villarroel adquirió estos ejemplares porque le fascinaron en un viaje a Paris. El 10 de enero de 1758 llegaron los primeros globos a la Universidad de Salamanca, facilitando a los matemáticos la resolución de problemas de geometría y astronomía. En la actualidad, se conservan 10, entre esferas terrestres, celestes y armilares. 

_________________________________

La serie #SecretosDeLaUSAL muestra algunos de los aspectos menos conocidos sobre la historia, tradiciones y vida académica de nuestra universidad.",2021-06-06 09:00:49,7
2627757015991224654,False,454,,,,https://www.instagram.com/p/CR3qxVmMolO/,1,"En la Escuela Universitaria de Educación y Turismo de Ávila puedes cursar los Grados en Gestión del Turismo, Maestro en Educación Infantil y Maestro en Educación Primaria. También puedes realizar los Dobles Grados en Gestión del Turismo y Gestión de Pequeñas y Medianas Empresas y en Maestro en Educación Primaria y en Maestro en Educación Infantil. ¡#FelizMiércoles! 🤗",2021-07-28 11:51:08,1
2395820597938099598,True,247,58.833,3684.0,,https://www.instagram.com/p/CE_qiPlqhWO/,1,"La Universidad de Salamanca será uno de los próximos escenarios del programa ‘Un país para escucharlo’ (@rtve), presentado por @ArielRotOficial, que estará acompañado de @rebecajimenezmusic y contará con la presencia de grupos salmantinos o formados por egresados de la USAL, como @Estrogenuinas, @TuOtraBonita y @malditanereaoficial. 🎶",2020-09-11 11:36:09,4
2398722000045227702,False,677,,,,https://www.instagram.com/p/CFJ-PM3nD62/,1,"Ángela Fernández (@soyaangelaa) viene desde León a la Universidad de Salamanca para comenzar el Grado en Global Studies. Eligió este Grado “por la gran oportunidad que puede ser cursar una carrera en inglés y también por el atractivo de un programa de estudio multidisciplinar y holístico”. Barajó más opciones a la hora de elegir el Grado pero cree que este “supone muchas ventajas” para su futuro. 

Se define como una persona “muy curiosa que siempre intenta expandir sus horizontes”. Por eso, está muy motivada con esta nueva etapa y con la idea de conocer nuevos ambientes. Pese a las circunstancias excepcionales y con todas las precauciones sanitarias, Ángela espera “poder disfrutar de una experiencia enriquecedora en todos los aspectos, tanto en el ámbito intelectual como social, cultural, etc.”

_
Esta entrevista forma parte de la serie #BienvenidosALaUSAL con la que pretendemos conocer a los nuevos alumnos de la Universidad de Salamanca.",2020-09-15 11:39:28,2
2456744734078320785,False,609,,,,https://www.instagram.com/p/CIYHFG6jMCR/,1,"'Enseño Gramática con orgullo en el estudio de Salamanca, el más lúcido de España, y por consiguiente de la redondez de todas las tierras'

Elio Antonio de Nebrija fue el inventor de la primera gramática del español en 1492 e introdujo la imprenta en la ciudad de Salamanca. Su estatua se encuentra situada en el Campus de Ciencias de la Universidad de Salamanca, frente a la Facultad de Ciencias.",2020-12-04 13:00:16,6
2490816082136225445,False,543,,,,https://www.instagram.com/p/CKRKAegj1al/,2,"Francisco José López (@franciscojoselopez) es de Colombia y está cursando el ‘Máster en Erasmus Mundus Latin America and Europe in a Global World’ en nuestra universidad. Siempre le ha interesado el estudio de las relaciones entre América Latina y Europa “desde una perspectiva de cooperación y desarrollo sostenible”.

La situación actual ha modificado sus expectativas universitarias, aún así, es optimista y asegura que el poder estudiar de manera semipresencial en estos tiempos tan diferentes le ha permitido “apreciar el aula de clase, las interacciones con los profesores y el desarrollo de las habilidades académicas por medio del debate y la discusión”. 

Además, la situación le ha impulsado a retomar actividades que siempre le han interesado, pero a las cuales no les podía dedicar mucho tiempo antes. Añade que, desde marzo ha escrito algunos artículos sobre sus temas de interés, y que ha desarrollado un podcast relacionado con sus estudios. 

___________________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos para afrontar la nueva situación derivada de la #Covid-19. #SigamosSiendoResponsables #yonoarriesgomifuturo",2021-01-20 13:13:57,4
2566895988149926684,False,1467,,,,https://www.instagram.com/p/COfck0dDTsc/,1,¿Qué tal habéis empezado el mes de mayo? 🌸🤗,2021-05-05 12:31:08,6
2567618993708599388,False,497,,,,https://www.instagram.com/p/COiA972jAhc/,1,"Mateo Orellana Palacios (@_mateo_orellana) procede de Cuenca, Ecuador. 

Estudia el Máster en Intervención a Personas con Enfermedad de Alzheimer de la Universidad de Salamanca.

El gusto por la Geriatría ha estado muy presente en su vida. Esto le ha llevado a querer trabajar de manera integral y centrada en la persona y en la prevención de enfermedades. “El trabajo con personas con demencia es diferente a la práctica médica clásica y ha logrado que cada día me guste más mi decisión; mis pacientes adultos mayores son la fortaleza que me ayuda a seguir adelante”.

Dedica su tiempo libre a su familia y, además, es muy aficionado al running, “llevo un tiempo preparándome para hacer mi primera media maratón”. Para Mateo, el deporte, la alimentación saludable y la lectura son pilares fundamentales en su vida.

Piensa que la Universidad de Salamanca tiene una labor investigativa pionera y que “las personas que logramos entrar en ella somos afortunados de formar parte de su excelencia”.

___________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-05-06 12:27:37,9
2575565754221834197,False,712,,,,https://www.instagram.com/p/CO-P2hUDa_V/,1,"Os deseamos un feliz comienzo de semana desde nuestro Campus Viriato, en Zamora. 🤗",2021-05-17 11:36:25,2
2423373672578188518,False,742,,,,https://www.instagram.com/p/CGhjYQADoTm/,2,"Nos sumamos al rosa en el #DíaMundialDelCáncerDeMama. Queremos manifestar nuestro apoyo a las personas que están luchando contra esta enfermedad y recordar la gran labor que realizan a diario asociaciones como 
@aecc_es y @aeccsalamanca. #SacaPecho",2020-10-19 11:57:55,0
2439336591400743614,False,1595,,,,https://www.instagram.com/p/CHaQ7SqDbK-/,2,"""La calle forma un tejido en que se entrecruzan miradas de deseo, de envidia, de desdén, de compasión, de amor, de odio, viejas palabras cuyo espíritu quedó cristalizado, pensamientos, anhelos, toda una tela misteriosa que envuelve las almas de los que pasan."" (Unamuno, Niebla)",2020-11-10 12:33:23,9
2526325577049991971,False,273,,,,https://www.instagram.com/p/CMPT7ovDGsj/,1,"Carlos Enrique Favre Rodríguez es de Temuco (Chile) y está realizando el primer año del Doctorado en Educación. Su línea de investigación es la ‘Educación comparada e internacional, formación de profesores’.

La educación siempre ha tenido un papel importante en su vida, piensa que los cambios sociales pueden generarse desde ella. Por ello decidió que sus estudios de doctorado se centrarían en “conocer cómo está siendo la formación de esos futuros profesionales de la educación para que puedan transformar y ser una contribución al contexto educativo al que lleguen”.

Su vida profesional comenzó hace 7 años como profesor de lenguaje y comunicación. En un futuro, le gustaría seguir investigando “transmitiendo y compartiendo conocimientos, pero por sobre todo, aportando y generando cambios en el lugar que me encuentre”. 

Afirma que “si uno se esfuerza, es perseverante, lo proyecta y cree en algo, eso se cumplirá”. Por ello, desea continuar aprendiendo y obteniendo algo de cada situación, fortaleciendo cada vez más el proceso de investigación en las temáticas que son de su interés.

___________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-03-10 13:04:58,1
2396467626965687017,False,542,,,,https://www.instagram.com/p/CFB9pwVA1rp/,1,Hoy finaliza la convocatoria extraordinaria de la #EBAU2020. Podréis revisar vuestras calificaciones el día 18 de septiembre a partir de las 12:00h. ¡Esperamos que obtengáis los mejores resultados y pronto podáis comenzar vuestra vida universitaria! 🤗,2020-09-12 09:00:26,2
2450128536607663626,False,1413,,,,https://www.instagram.com/p/CIAmuw2jCYK/,1,"La Universidad de Salamanca se suma al #DíaContraLaViolenciaDeGénero con la iluminación de la Fachada Rica de las Escuelas Mayores, acompañada de la lectura en línea del manifiesto 👉 igualdad.usal.es

¿#SabíasQue el #DíaInternacionalContraLaViolenciaDeGénero tiene su origen en 1981? En el año 2000 la ONU fijó este día para recordar asesinatos como el de las hermanas Mirabal, tres activistas políticas de República Dominicana asesinadas en 1960 por orden de Rafael Trujillo. 

#NiUnaMenos  #25N 💜",2020-11-25 09:55:03,7
2601662355165682154,True,372,15.0,3703.0,,https://www.instagram.com/p/CQa9iC5KBnq/,1,"En la Escuela Técnica Superior de Ingeniería Industrial de la Universidad de Salamanca puedes cursar 3 Grados y 3 dobles Grados vinculadas a este ámbito de la Ingeniería. El campus de Béjar está situado en un entorno privilegiado, a pocos minutos de Salamanca, rodeado de bellos paisajes y vegetación.",2021-06-22 11:46:38,2
2514764333675562454,False,912,,,,https://www.instagram.com/p/CLmPNZyjcXW/,1,¡Empezamos la última semana de febrero con energía! 🙌 #FelizLunes #SigamosSiendoResponsables,2021-02-22 14:14:51,6
2582090442741826313,False,1438,,,,https://www.instagram.com/p/CPVbZPBjsMJ/,2,"Patricia Hoyos Salazar (@patty_hoyoss) es de Lima. 

Estudia el Máster en Estrategia Anticorrupción y Políticas de Integridad en la Universidad de Salamanca con el propósito de especializarse en esta materia. “Desde hace una década realizo investigaciones periodísticas sobre casos de corrupción política y me gustaría desarrollar estrategias para combatir este fenómeno desde la sociedad y los poderes del Estado”. Ha ganado dos premios nacionales de periodismo en Perú y trabajó en el diario “La República” y en la Procuraduría Anticorrupción de Perú.

En su tiempo libre aprovecha para leer en la ribera del Río Tormes, aunque la mayor parte de éste, lo dedica a la creación de un podcast “que oriente a las personas a identificar la corrupción y denunciarla”.  

Valora de forma positiva estudiar en la Universidad de Salamanca porque “es una gran oportunidad académica, aprendes de los más destacados profesores, con quienes compartes opiniones y debates sobre distintas materias, lo que te permite ampliar tus conocimientos mediante el análisis y la investigación”. 

___________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-05-26 11:39:48,10
2531575854862947603,False,533,,,,https://www.instagram.com/p/CMh9tO_D9UT/,1,Al finalizar los estudios de Grado se abrirán muchos caminos; uno de ellos es la especialización. Estas son las titulaciones de Máster que te ofrece la Universidad de Salamanca. 👉 usal.es/masteres,2021-03-17 18:56:20,4
2603095909081075148,False,1686,,,,https://www.instagram.com/p/CQgDfABDM3M/,1,"Estefanía Delgado (@lawstudygramm) es de Santiago de Chile y realizó el IV Curso Internacional en Derecho Romano ""Mundus & Commercium"" en la Universidad de Salamanca, con el que ha podido adquirir un conocimiento jurídico amplio del Derecho Romano, del Derecho Civil, Derecho Procesal y  Derecho de la Unión Europea. “Siempre me ha gustado estudiar y aprender, sobre todo, en áreas del derecho, no sólo chileno, sino también doctrina internacional”. Eligió la ciudad de Salamanca por “su espíritu de estudio, aprendizaje  y orden. Tiene los mejores profesores e imparten cátedras inigualables”.  

En su tiempo libre, se dedica a hacer deporte, organizar sus días y disfrutar de los lugares al aire libre. Añade que intenta siempre ser creativa y buscar alternativas o medios que de alguna manera le lleven a cumplir sus sueños, “siempre he pensado que hay diversos caminos para lograr una meta”. 

En el futuro le gustaría regresar a Salamanca a cursar un Máster en Derecho y dedicarse de manera profesional “ejerciendo como abogado en algún área a la que quiera dedicarme”. 

Manda el siguiente mensaje a la comunidad universitaria: “la Universidad de Salamanca fue mi segundo hogar. Es muy acogedora, te sentirás como en casa. Los invito a que disfruten su estadía y estudios en este lugar. Hay mucho que conocer y por estudiar, todos los días se aprenderá algo nuevo que mañana será una experiencia excepcional y la recordarán por siempre”. 

_____
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-06-24 11:13:55,21
2516174229931323679,False,1052,,,,https://www.instagram.com/p/CLrPyGADHEf/,1,"Edgar Alcántara Guerrero (@edgar.alca) es estudiante de Derecho en la @UNAM (México) y está realizando una estancia de Investigación en nuestra universidad sobre la ‘La adopción homoparental nacional e internacional entre México y España’.

Lo que le impulsó a llevar a cabo la estancia fue “querer salir de mi zona de confort, emprendiendo así una experiencia de vida y de estudio diferente a lo habitual; teniendo como finalidad el adquirir conocimientos y herramientas para mi futuro personal y profesional”.

En el futuro, imagina su vida profesional como un aprendizaje constante, “llena de triunfos y quizá fracasos que me irán construyendo como persona y profesional”.

Manda un mensaje a toda la comunidad universitaria y anima a “no dejar que nuestros sueños y metas decaigan, debemos tomar fuerzas y ser cada día mejores”.

___________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-02-24 12:56:04,18
2448798837667390907,False,209,,,,https://www.instagram.com/p/CH74ZGNjeW7/,1,"¡Comienza la XIII Semana Verde de la Universidad de Salamanca! (@oficinaverdeusal)
Este año el tema central es el papel que las plantas desempeñan en las estrategias contra el cambio climático🌱🌿 #USALPorElClima",2020-11-23 13:53:11,2
2421040437887996440,True,530,59.8,5501.0,,https://www.instagram.com/p/CGZQ3N3K5IY/,1,"La Junta de Estudiantes de la USAL recuerda la importancia de seguir manteniendo las medidas de seguridad para que el curso universitario pueda transcurrir con fluidez. 

""No salgamos de fiesta. Queremos la Universidad abierta"". 
#YoNoArriesgoMiFuturo #SigamosSiendoResponsables",2020-10-16 06:44:01,3
2389197108138814072,False,477,,,,https://www.instagram.com/p/CEoIhyBASp4/,1,"Alejandro Juan Villalta (@villalta___) es futuro estudiante del Grado en Ingeniería Informática de la Universidad de Salamanca. Eligió este Grado por “la importancia que tiene la informática en el día a día de las personas” y por su interés desde pequeño en todo lo relacionado con la informática y la electrónica. 

A la expectativa de la evolución de la COVID-19 Alejandro espera que la docencia sea “de la manera más presencial posible” para poder aprovechar al máximo la experiencia universitaria, “conocer gente nueva y estudiar algo que me gusta y enfocado al tipo de trabajo que me gustaría tener en el futuro”.
_
Esta entrevista forma parte de la serie #BienvenidosALaUSAL con la que pretendemos conocer a los nuevos alumnos de la Universidad de Salamanca.",2020-09-02 08:15:13,5
2482805736787956979,False,3759,,,,https://www.instagram.com/p/CJ0sqnDjFTz/,2,"Nuestra universidad ha amanecido cubierta de blanco y con temperaturas bajo cero por el temporal de frío y nieve ‘#Filomena’. ❄️🌨
#SigamosSiendoResponsables.🤗",2021-01-09 11:58:49,45
2438637398031996051,False,275,,,,https://www.instagram.com/p/CHXx8sFrhST/,1,Comienza una nueva semana de clases y trabajos. Mucho ánimo. 💪 ¡#FelizLunes! 🤗,2020-11-09 13:24:16,1
2562542463966112111,False,990,,,,https://www.instagram.com/p/COP-stGjelv/,2,"Stephanie Molina Toro (@stphnie30) es de Cartago Valle, Colombia. 

Estudia el Máster en Neuropsicología de la Universidad de Salamanca para especializarse en sistemas funcionales cerebrales, el daño cerebral y los métodos y técnicas de rehabilitación cognitiva. 
 
“Cuando tomé la decisión de ir a la Universidad, soñé con estudiar en la Universidad de Salamanca”, afirma Stephanie. Desde que inició sus estudios en Psicología le apasiona la neuropsicología y ha decidido enfocar sus metas postgraduales “hacia este maravilloso campo de la psicología que es la neuropsicología”. Asegura que “actualmente, estos sueños se están materializando”. 

Afronta de manera optimista la situación actual y considera que nos está dejando grandes enseñanzas, como por ejemplo, “la importancia de la salud mental”.

___________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-04-29 12:21:28,22
2524886689966304472,False,1197,,,,https://www.instagram.com/p/CMKMxEtjazY/,1,"La Universidad de Salamanca se suma a la conmemoración del #DíaInternacionalDeLaMujer y manifiesta su compromiso de seguir trabajando por la igualdad de derechos y oportunidades entre mujeres y hombres en todos los ámbitos de nuestra sociedad. 💜

#8M2021 #InternationalWomensDay",2021-03-08 13:26:10,12
2624119748202359446,False,857,,,,https://www.instagram.com/p/CRqvwH_sGqW/,2,"“Estudio la música a través de la musicología porque, al igual que otras artes, la música como lenguaje tiene la facultad de plasmar historias y sucesos del pasado”, nos cuenta Julián Victoria Toro (@julianvictoriamusic), estudiante del Máster en Música Hispana. Procedente de Cali (Colombia), decidió decantarse por estos estudios debido a su deseo de “entretejer su formación de práctica musical con una sólida formación teórica”, destacando que cuenta con un amplio y completo espectro programático que cumplió con todas sus expectativas. 
Lo que más le gusta del Máster es que posibilita el acceso a diversos ámbitos profesionales —tales como la docencia, la investigación o la interpretación—, así como la cantidad de convenios con los que cuenta a la hora de realizar prácticas profesionales. 
Julián admite que su experiencia con el Máster le ha motivado a hacer un Doctorado. Se describe como una persona “contemplativa”, que disfruta conociendo nuevos lugares, sobre todo si se encuentran rodeados de naturaleza, y hace hincapié en que, la música, además de su rol profesional, “permite el disfrute y el placer de las sensaciones mediante la escucha, de tal manera que la música resulta ser también un refugio en los momentos de zozobra”.
En un futuro, le gustaría trabajar como docente de las áreas de teoría y de composición, señalando el poder de la música como herramienta con la que transformar la sociedad. Julián anima a cualquier nuevo miembro de la comunidad universitaria a fijarse metas a corto y a medio plazo (“se obtienen mejores resultados”), señalando que la experiencia universitaria va más allá de lo académico.
_____
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-07-23 11:24:32,6
2471460563420248335,False,2784,,,,https://www.instagram.com/p/CJMZEm_DPkP/,1,"Ha sido un año muy complicado, pero miramos al futuro con ilusión. ¡Feliz noche!🎄✨ 

📸 @lauralvarezal",2020-12-24 20:17:59,16
2406000455695558905,False,735,,,,https://www.instagram.com/p/CFj1Kq7KWj5/,1,"A veces, basta con elevar un poco la vista para reparar en los detalles que pasan desapercibidos en el día a día. 
¿Sabes a qué Facultad pertenece esta estancia?
¡#FelizFinde! 😊",2020-09-25 12:40:26,10
2521965438927021971,False,867,,,,https://www.instagram.com/p/CL_0jRrDqeT/,1,"Celia Cores Antepazo (@abtcelia) está realizando el Grado en Estudios Ingleses en la USAL. Siempre tuvo claro que su carrera debía pertenecer al campo de las artes y las humanidades, ya que “siempre me he sentido atraída por las lenguas, las culturas y las literaturas extranjeras, sobre todo las de los países anglófonos”. 

En el futuro, espera que su carrera laboral le permita seguir conociendo nuevas culturas y nuevas maneras de ver el mundo: “me gustaría irme al extranjero, pero siempre volver”. Además, dedicarse a la docencia y la investigación son opciones que le llaman mucho la atención.

Celia forma parte de la asociación de debate @adusal1. Cuentan con un programa que se emite en Radio USAL ‘¡A Debate!’ (@adebateradiousal). 
Manda un mensaje a toda la comunidad universitaria y anima a todos los estudiantes a apuntarse a este tipo de asociaciones que mantienen vivo el pensamiento crítico dentro de la universidad a través de múltiples actividades “para desarrollarse como personas y conocer, como ha sido mi caso, amistades de por vida”.

___________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-03-04 12:42:09,10
2617607887650829711,False,997,,,,https://www.instagram.com/p/CRTnIFQsDWP/,1,"“Para mí estudiar en la Universidad de Salamanca siempre fue una meta a cumplir,  después de concluir mis estudios de grado en Administración Publica y Ciencias Políticas en la Universidad de Colima, me esforcé mucho por venir y cumplir mi sueño”, reconoce Tania Esmeralda Alfaro (@taniaeaa), de Colima (México). 

Realiza el Programa de Doctorado “Estado de Derecho y Gobernanza Global” en nuestra universidad, en concreto, está trabajando en la línea ‘Justicia, sistema penal y criminología’, centrándose en la violencia política contra las mujeres en México. “Creo que es importante el uso de los datos y las técnicas estadísticas, ya que considero que toda idea o teoría política deben tener un buen respaldo de datos para ser comprobada; este doctorado me ha permitido combinar de manera interdisciplinaria ambas cosas”. Añade que en su país, trabajó durante varios años como funcionaria en la Administración Publica del Estado, “allí me convencí de que para ser un buen representante publico, se necesita también estar bien preparado académicamente para ofrecer una buena atención y continuar desarrolandote profesionalmente, y estas herramientas me las brinda la Universidad de Salamanca”.

En su tiempo libre suele salir a caminar o a recorrer nuevos lugares dentro de Castilla y León. 

Lanza un mensaje a la comunidad universitaria: “os animo a ser parte de la gran familia de la Universidad de Salamanca”. 
___________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos.",2021-07-14 11:46:38,11
2625508550707528111,True,905,60.066,6560.0,,https://www.instagram.com/p/CRvrh3HrEGv/,1,"¿Sabías que la actual Facultad de Educación fue en su día un Colegio Universitario para dar cobijo a los alumnos huérfanos y sin recursos? El Colegio Menor de la Concepción de Huérfanos de la Universidad de Salamanca se fundó en el año 1542 al amparo de los estudios salmantinos. 

Su creación se debe a Francisco Solís, mecenas que decidió invertir su fortuna en la construcción y dotación de este edificio para dar respuesta a los alumnos sin recursos económicos, proporcionándoles los medios necesarios para estudiar en la Universidad. 

En 1932 la Diputación reformó el edificio para albergar el Hospital Psiquiátrico de la ciudad. En la década de los 80 pasó a ser la Facultad de Ciencias de la Educación. 
___________

La serie #SecretosDeLaUSAL muestra algunos de los aspectos menos conocidos sobre la historia, tradiciones y vida académica de nuestra universidad.",2021-07-25 09:24:20,13
2495165212333544531,False,620,,,,https://www.instagram.com/p/CKgm4ppDZRT/,1,"""Lágrimas es la lluvia desde el cielo, y es el viento sollozo sin partida, pesar, la sombra sin ningún consuelo, y lluvia y viento y sombra hacen la vida"". (Miguel de Unamuno)",2021-01-26 13:14:53,3
2580647771624011523,False,606,,,,https://www.instagram.com/p/CPQTXm2DXcD/,1,Vuestras horas de dedicación y esfuerzo valdrán la pena. ¡Ánimo con los exámenes! 💪#FelizSemana #TuFuturoEsAhora,2021-05-24 11:53:29,3
2603828153343142535,False,867,,,,https://www.instagram.com/p/CQip-joLeqH/,1,"Se acercan las vacaciones de verano y la oportunidad de (re) descubrir el mundo y disfrutar del tiempo libre; ya sea haciendo la maleta o rodeándote de una buena lectura que haga volar tu imaginación. Y tú, ¿qué planes tienes? ☀️",2021-06-25 11:28:45,2
2470455290496058656,False,328,,,,https://www.instagram.com/p/CJI0f9ngIUg/,1,"¿#Sabíasque no todos los villancicos son navideños? Durante el siglo XVIII el villancico se usaba en diferentes ceremonias y festividades de la Universidad de Salamanca, más allá de la Navidad. Es el caso del Villancico ‘¡Ah de las esferas!’ de Juan Antonio de Aragüés, catedrático de Música de la Universidad de Salamanca en el siglo XVIII (1710-1793), fechado en 1743  y dedicado a San Anselmo. 

Era también habitual la interpretación de villancicos para las festividades relacionadas con el Corpus Christi, dedicados al Santísimo Sacramento.

La Universidad conserva actualmente 83 villancicos de Aragüés, compuestos entre 1735 y 1768. La mayoría de estas piezas son villancicos.",2020-12-23 11:00:43,2
2425529521456964641,True,147,59.933,2504.0,,https://www.instagram.com/p/CGpNj-uqmQh/,1,"Ana Calvo, de la Delegación de Estudiantes de la Facultad de Ciencias de la USAL (@delg.ciencias_usal), recuerda la importancia de extremar las medidas de seguridad en el ámbito personal e individual. ""Todo el colectivo de estudiantes no es el culpable, solo son algunas personas irresponsables"".",2020-10-22 11:22:13,0
2388581836879774160,False,1041,,,,https://www.instagram.com/p/CEl8oaAK0HQ/,2,"Alumnos/as del Grado en Fisioterapia de la Universidad de Salamanca realizando sus prácticas al aire libre con todas las medidas de seguridad🌳.
Bienvenidos/as al nuevo curso.
¡Sigamos siendo responsables! 🤗",2020-09-01 11:52:45,4
2489934663511802371,False,522,,,,https://www.instagram.com/p/CKOBmJcjYID/,2,"Gracias a los estudiantes, profesorado y personal de administración y servicios que está participando en el cribado masivo de la Universidad de Salamanca. Las pruebas seguirán desarrollándose durante esta semana en el Polideportivo Miguel de Unamuno. #SigamosSiendoResponsables",2021-01-19 08:02:43,0
2456032408920502314,False,539,,,,https://www.instagram.com/p/CIVlHaajbAq/,2,"Ignacio García (@nachiin8_) es de Oviedo y está cursando el Grado en Economía. Aunque le costó decantarse por una carrera eligió este Grado porque estudió “economía en segundo de bachillerato en Asturias y fue una asignatura que le gustó.”
La situación actual ha modificado sus expectativas universitarias ya que “el no poder ir a clase presencial hace más difícil relacionarse con la gente que comparte tu misma carrera.” Pero, reconoce que el hecho de vivir en el Colegio Mayor Oviedo, le ha facilitado el poder relacionarse con gente. “Siempre respetando las medidas de seguridad y con mascarilla se nos permite juntarnos en sitios como la sala de juegos o las salas de televisión.”

___________________________
Esta entrevista forma parte de la serie #RetratosUSAL con la queremos conocer mejor a nuestra comunidad universitaria. A lo largo de este curso compartirán sus experiencias universitarias, aficiones y consejos para afrontar la nueva situación derivada de la #Covid-19. #SigamosSiendoResponsables #YoNoArriesgoMiFuturo",2020-12-03 13:25:00,12
2515452145534202507,False,876,,,,https://www.instagram.com/p/CLormYgD3KL/,1,¿Sabes dónde se encuentran estas escaleras? 🤔,2021-02-23 13:01:24,17
2587164463929765275,False,696,,,,https://www.instagram.com/p/CPndF9gDC2b/,3,"Os recordamos que hasta el 5 de julio podéis solicitar plaza en los Colegios Mayores y residencias de la USAL.

🏘️ resercol.usal.es",2021-06-02 11:40:59,8
2600129600070511163,True,670,59.766,4980.0,,https://www.instagram.com/p/CQVhBheLmo7/,1,"¿Sabes qué el Colegio Mayor de Fonseca alberga un retablo mayor renacentista? El Colegio Fonseca o Colegio de los Irlandeses fue uno de los cuatro Colegios Mayores más importantes que albergó la Universidad de Salamanca. Comenzó a construirse en 1521 y en 1529 alojó a los primeros estudiantes. Entre sus paredes encontramos el retablo mayor de estilo renacentista ubicado en la capilla, hoy desacralizada, del Colegio del Arzobispo Fonseca. Esta joya lleva la firma de Alonso González Berruguete uno de los referentes fundamentales de la escultura española del renacimiento. Esta obra maestra está realizada en madera policromada y fue encargada en el S.XVI. Conformada por un trazado ortogonal de tres cuerpos y tres calles. Este retablo combina la labor escultórica y pictórica del artista. 
_________________________________

La serie #SecretosDeLaUSAL muestra algunos de los aspectos menos conocidos sobre la historia, tradiciones y vida académica de nuestra universidad.",2021-06-20 09:00:48,3
2536470099063147798,False,967,,,,https://www.instagram.com/p/CMzWh3GDw0W/,1,Los vítores son uno de los símbolos más característicos y tradicionales de la Universidad de Salamanca con el que se celebra la obtención del título de Doctor. ¿Sabes en qué Facultad se encuentran los que aparecen en esta foto? 🤔,2021-03-24 13:00:20,12
